round,grade,matchup,opposition,batting_team,batsman_name,runs,balls,fours,sixes,how_out
9,3rd,CAR vs ESS,ESS,CAR,Todd Marchant,8,7,0,1,not out
9,3rd,CAR vs ESS,ESS,CAR,Leo Dench,,,,,did not bat
9,3rd,CAR vs ESS,CAR,ESS,Zachary Beniwal,,10,0,0,c: N Martel b: L Dench
9,3rd,CAR vs ESS,CAR,ESS,Vanshjot Sandhu,41,29,6,1,lbw: T Marchant
9,3rd,CAR vs ESS,CAR,ESS,Sean Phillips-Williams,14,21,2,0,lbw: T Marchant
9,3rd,CAR vs ESS,CAR,ESS,Heath doherty,,3,0,0,c: H Simpson b: T Marchant
9,3rd,CAR vs ESS,CAR,ESS,Jessraj Badhaan,73,91,5,3,c: G Bhour b: J Tamber
9,3rd,CAR vs ESS,CAR,ESS,Hady Hegazy,4,18,0,0,b: T Marchant
9,3rd,CAR vs ESS,CAR,ESS,Paramvir Singh,2,4,0,0,c: H Simpson b: T Marchant
9,3rd,CAR vs ESS,CAR,ESS,Maan Fabian Singh,45,77,1,0,not out
9,3rd,CAR vs ESS,CAR,ESS,Noah Guida,6,10,0,0,b: V Bush
9,3rd,CAR vs ESS,CAR,ESS,Agamjot Sandhu,9,6,1,0,not out
9,3rd,CAR vs ESS,CAR,ESS,Aaron Cornish,,,,,did not bat
9,3rd,CAR vs ESS,CAR,ESS,George Martindale,,,,,did not bat
9,3rd,GRE vs CAS,CAS,GRE,Sesath Anuradha,41,87,3,0,b: K Sridhar
9,3rd,GRE vs CAS,CAS,GRE,Muhammad Taha Rabbani,6,10,1,0,c: F Howard b: R Mathew
9,3rd,GRE vs CAS,CAS,GRE,Anthony Grobler,28,38,3,0,run out (R Mathew)
9,3rd,GRE vs CAS,CAS,GRE,Ashley Fernando,4,11,0,0,c: T Booth b: R Wickramasurendra
9,3rd,GRE vs CAS,CAS,GRE,Arjun Sharma,28,50,0,0,c: F Howard b: R Mathew
9,3rd,GRE vs CAS,CAS,GRE,Connor Brisbane,2,10,0,0,c: F Howard b: M Blanch
9,3rd,GRE vs CAS,CAS,GRE,Samuel Clark,3,11,0,0,c: T Booth b: M Blanch
9,3rd,GRE vs CAS,CAS,GRE,Aidan McConnell,9,30,1,0,st: b: R Wickramasurendra
9,3rd,GRE vs CAS,CAS,GRE,Trent Waring,28,21,2,1,"run out (A Blanch, F Howard)"
9,3rd,GRE vs CAS,CAS,GRE,Charlie Karaluwinne,2,2,0,0,not out
9,3rd,GRE vs CAS,CAS,GRE,Mitch Clark,,,,,did not bat
9,3rd,GRE vs CAS,CAS,GRE,Rikard Friedrich,,,,,did not bat
9,3rd,GRE vs CAS,GRE,CAS,Max Heffernan,17,25,1,0,c: A Sharma b: A McConnell
9,3rd,GRE vs CAS,GRE,CAS,Aaron D'souza,9,16,2,0,c: M Rabbani b: M Clark
9,3rd,GRE vs CAS,GRE,CAS,Ahmed Raza,88,89,12,1,not out
9,3rd,GRE vs CAS,GRE,CAS,Aaron Blanch,25,27,2,1,c: M Rabbani b: C Karaluwinne
9,3rd,GRE vs CAS,GRE,CAS,Enrique Sidhu,9,14,1,0,c: C Karaluwinne b: A McConnell
9,3rd,GRE vs CAS,GRE,CAS,Siddharth Neelakantan,2,11,0,0,not out
9,3rd,GRE vs CAS,GRE,CAS,Matthew Blanch,,,,,did not bat
9,3rd,GRE vs CAS,GRE,CAS,Tristan Booth,,,,,did not bat
9,3rd,GRE vs CAS,GRE,CAS,Felix Howard,,,,,did not bat
9,3rd,GRE vs CAS,GRE,CAS,Rohan Mathew,,,,,did not bat
9,3rd,GRE vs CAS,GRE,CAS,Krishna Sridhar,,,,,did not bat
9,3rd,GRE vs CAS,GRE,CAS,Rison Wickramasurendra,,,,,did not bat
9,3rd,DAN vs FRA,FRA,DAN,Rohan Chandel,3,12,0,0,c: N Langham b: A McIlroy
9,3rd,DAN vs FRA,FRA,DAN,Aryan Mohan,2,13,0,0,lbw: A McIlroy
9,3rd,DAN vs FRA,FRA,DAN,Liam Antonello,53,78,4,1,st: N Langham b: T Nandini
9,3rd,DAN vs FRA,FRA,DAN,Shehzad Singh,51,55,1,6,c: M Stone b: T Nandini
9,3rd,DAN vs FRA,FRA,DAN,Christian Smith,16,21,0,2,b: T Shahzad
9,3rd,DAN vs FRA,FRA,DAN,Nathan Giove,16,27,2,0,b: T Nandini
9,3rd,DAN vs FRA,FRA,DAN,Nisith Amarasinghe,37,34,1,3,not out
9,3rd,DAN vs FRA,FRA,DAN,Advit Sharma,5,9,1,0,b: A McIlroy
9,3rd,DAN vs FRA,FRA,DAN,Nick Thurgood,23,21,0,2,not out
9,3rd,DAN vs FRA,FRA,DAN,Rikhil Bharadwaj,,,,,did not bat
9,3rd,DAN vs FRA,FRA,DAN,Thenuka Perera,,,,,did not bat
9,3rd,DAN vs FRA,DAN,FRA,Oscar Scott-Waters,17,31,3,0,lbw: R Bharadwaj
9,3rd,DAN vs FRA,DAN,FRA,Jesse Jewiss,8,18,1,0,c&b: R Chandel
9,3rd,DAN vs FRA,DAN,FRA,Josh Hotston,,5,0,0,b: R Chandel
9,3rd,DAN vs FRA,DAN,FRA,Noah Langham,20,42,2,0,c: S Singh b: N Thurgood
9,3rd,DAN vs FRA,DAN,FRA,Dylan Gray,35,30,2,3,b: N Thurgood
9,3rd,DAN vs FRA,DAN,FRA,Matthew Stone,24,35,3,0,c: N Giove b: T Perera
9,3rd,DAN vs FRA,DAN,FRA,Harish Salwathura,1,6,0,0,b: R Chandel
9,3rd,DAN vs FRA,DAN,FRA,Jack Hay,3,13,0,0,c: C Smith b: T Perera
9,3rd,DAN vs FRA,DAN,FRA,Aaron McIlroy,53,38,2,6,b: A Sharma
9,3rd,DAN vs FRA,DAN,FRA,Jye Dignan,13,27,1,0,b: N Giove
9,3rd,DAN vs FRA,DAN,FRA,Tanush Nandini,3,10,0,0,not out
9,3rd,DAN vs FRA,DAN,FRA,Talal Shahzad,0,0,0,0,not out
9,3rd,ST vs GEE,GEE,ST,Dan Meddings,110,119,5,2,not out
9,3rd,ST vs GEE,GEE,ST,Luke Ashen,19,6,2,1,c: C Paull b: L Watson
9,3rd,ST vs GEE,GEE,ST,Will Ashton,8,19,1,0,c: C Paull b: T Neate
9,3rd,ST vs GEE,GEE,ST,Barnaby Smith,71,86,7,1,c: T Cunningham b: L Watson
9,3rd,ST vs GEE,GEE,ST,Adam Fox,18,15,3,0,c: H Craig b: L Watson
9,3rd,ST vs GEE,GEE,ST,Tom Deighton,,6,0,0,lbw: W Rodda
9,3rd,ST vs GEE,GEE,ST,Gurbir Singh,5,7,0,0,b: W Rodda
9,3rd,ST vs GEE,GEE,ST,Walter Jackson,12,14,1,0,not out
9,3rd,ST vs GEE,GEE,ST,Dinuk de Silva,,,,,did not bat
9,3rd,ST vs GEE,GEE,ST,Aga Danish Hussain,,,,,did not bat
9,3rd,ST vs GEE,GEE,ST,Yuvraj Lidder,,,,,did not bat
9,3rd,ST vs GEE,GEE,ST,Orlando Pender,,,,,did not bat
9,3rd,ST vs GEE,ST,GEE,Jake Klein,55,85,3,0,c: W Ashton b: D de Silva
9,3rd,ST vs GEE,ST,GEE,Jacob Chislett,71,82,9,0,c: A Fox b: T Deighton
9,3rd,ST vs GEE,ST,GEE,Brodie Craig,1,2,0,0,lbw: T Deighton
9,3rd,ST vs GEE,ST,GEE,Tom Courtney,1,7,0,0,lbw: A Hussain
9,3rd,ST vs GEE,ST,GEE,Corey Paull,,1,0,0,b: T Deighton
9,3rd,ST vs GEE,ST,GEE,Hamish Craig,53,50,7,0,c: A Fox b: W Jackson
9,3rd,ST vs GEE,ST,GEE,Joshua Mastin,9,14,0,1,b: O Pender
9,3rd,ST vs GEE,ST,GEE,Thomas Neate,18,13,2,0,not out
9,3rd,ST vs GEE,ST,GEE,Will Rodda,14,12,0,1,b: W Jackson
9,3rd,ST vs GEE,ST,GEE,Toby Cunningham,,1,0,0,c: W Ashton b: O Pender
9,3rd,ST vs GEE,ST,GEE,Lachlan Watson,3,4,0,0,not out
9,3rd,ST vs GEE,ST,GEE,oskar granberg,,,,,did not bat
9,3rd,PRA vs MEL,MEL,PRA,Jack Hope-Bell,4,9,0,0,c: B Reddell b: T Cesaro
9,3rd,PRA vs MEL,MEL,PRA,Jesse van Rooyen,19,20,3,0,c: N Xavier b: T Cesaro
9,3rd,PRA vs MEL,MEL,PRA,Kane Scott,4,9,1,0,lbw: J Finkelstein
9,3rd,PRA vs MEL,MEL,PRA,Alexander Pillay,18,37,2,0,st: M Parrott b: K Williamson
9,3rd,PRA vs MEL,MEL,PRA,Sash Yuvaraj,8,21,0,0,c: M Parrott b: K Williamson
9,3rd,PRA vs MEL,MEL,PRA,Charlie Graham,5,17,0,0,st: M Parrott b: F Good
9,3rd,PRA vs MEL,MEL,PRA,Rushil Ravi,7,19,1,0,b: F Good
9,3rd,PRA vs MEL,MEL,PRA,Luke Pearse,2,15,0,0,b: S Anderson
9,3rd,PRA vs MEL,MEL,PRA,Hamish Braden,,2,0,0,c: M Parrott b: S Anderson
9,3rd,PRA vs MEL,MEL,PRA,Liam McGain,2,20,0,0,b: S Anderson
9,3rd,PRA vs MEL,MEL,PRA,Logan Collins,3,11,0,0,not out
9,3rd,PRA vs MEL,MEL,PRA,Nigel K Munasinghe,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Oscar Wood,54,46,6,2,not out
9,3rd,PRA vs MEL,PRA,MEL,Yash Goel,27,41,3,0,c: L Pearse b: J Hope-Bell
9,3rd,PRA vs MEL,PRA,MEL,Sam Anderson,0,3,0,0,not out
9,3rd,PRA vs MEL,PRA,MEL,Thomas Cesaro,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Samuel Field,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Josh Finkelstein,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Fletcher Good,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Max Parrott,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Brendan Reddell,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Kyle Williamson,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Charlie Wolf,,,,,did not bat
9,3rd,PRA vs MEL,PRA,MEL,Nicholas Xavier,,,,,did not bat
10,3rd,ESS vs RIC,RIC,ESS,Zachary Beniwal,7,22,0,0,lbw: N Satyan
10,3rd,ESS vs RIC,RIC,ESS,Vanshjot Sandhu,22,21,3,0,c: L Giblett b: N Satyan
10,3rd,ESS vs RIC,RIC,ESS,Sean Phillips-Williams,24,51,3,0,c: L Giblett b: T Purcell
10,3rd,ESS vs RIC,RIC,ESS,Heath doherty,26,38,2,1,lbw: E Kolaritsch
10,3rd,ESS vs RIC,RIC,ESS,Jessraj Badhaan,19,33,2,0,b: C Dobson
10,3rd,ESS vs RIC,RIC,ESS,Dilawar Ali,5,11,0,0,c: C Hall b: E Kolaritsch
10,3rd,ESS vs RIC,RIC,ESS,Maan Fabian Singh,12,31,0,0,lbw: E Loy-Abrahams
10,3rd,ESS vs RIC,RIC,ESS,Paramvir Singh,8,17,0,0,lbw: E Kolaritsch
10,3rd,ESS vs RIC,RIC,ESS,Agamjot Sandhu,11,19,0,0,not out
10,3rd,ESS vs RIC,RIC,ESS,Krishna Chandak,21,22,0,2,b: E Kolaritsch
10,3rd,ESS vs RIC,RIC,ESS,Aaron Cornish,5,5,0,0,not out
10,3rd,ESS vs RIC,RIC,ESS,Muhammad Abdul Wasay,,,,,did not bat
10,3rd,ESS vs RIC,ESS,RIC,Hugh Lynch,8,23,1,0,lbw: H doherty
10,3rd,ESS vs RIC,ESS,RIC,Joshua Richardson,1,4,0,0,lbw: M Abdul Wasay
10,3rd,ESS vs RIC,ESS,RIC,Lachlan Giblett,28,28,5,0,run out (H doherty)
10,3rd,ESS vs RIC,ESS,RIC,Thomas Purcell,21,23,0,1,c&b: H doherty
10,3rd,ESS vs RIC,ESS,RIC,Ethan Loy-Abrahams,28,48,3,0,c: H doherty b: A Cornish
10,3rd,ESS vs RIC,ESS,RIC,Chris Hall,7,13,0,0,run out (K Chandak)
10,3rd,ESS vs RIC,ESS,RIC,Navnith Satyan,46,71,3,0,c: b: P Singh
10,3rd,ESS vs RIC,ESS,RIC,Tom Cashman,19,31,0,1,c: J Badhaan b: A Cornish
10,3rd,ESS vs RIC,ESS,RIC,Caiden Dobson,1,9,0,0,b: P Singh
10,3rd,ESS vs RIC,ESS,RIC,Ethan Kolaritsch,6,12,0,0,not out
10,3rd,ESS vs RIC,ESS,RIC,Ethan Lovell,1,3,0,0,not out
10,3rd,ESS vs RIC,ESS,RIC,Jackson Reed,,,,,did not bat
10,3rd,GRE vs DAN,DAN,GRE,Sesath Anuradha,30,57,2,0,c: C Smith b: T Perera
10,3rd,GRE vs DAN,DAN,GRE,Aryan Sharma,6,17,1,0,c: C Smith b: R Chandel
10,3rd,GRE vs DAN,DAN,GRE,Anthony Grobler,7,12,1,0,b: R Chandel
10,3rd,GRE vs DAN,DAN,GRE,Ashley Fernando,37,81,3,0,b: R Chandel
10,3rd,GRE vs DAN,DAN,GRE,Panav Jaura,6,14,1,0,c: b: K Sharma
10,3rd,GRE vs DAN,DAN,GRE,Arjun Sharma,31,45,1,0,not out
10,3rd,GRE vs DAN,DAN,GRE,M. Wasantha,12,14,2,0,b: N Giove
10,3rd,GRE vs DAN,DAN,GRE,Samuel Clark,29,30,3,0,run out ()
10,3rd,GRE vs DAN,DAN,GRE,Xavier Cooknell,,,,,did not bat
10,3rd,GRE vs DAN,DAN,GRE,Aidan McConnell,,,,,did not bat
10,3rd,GRE vs DAN,DAN,GRE,Eshann Singh,,,,,did not bat
10,3rd,GRE vs DAN,DAN,GRE,Trent Waring,,,,,did not bat
10,3rd,GRE vs DAN,GRE,DAN,Rohan Chandel,11,27,1,0,c: A Grobler b: S Clark
10,3rd,GRE vs DAN,GRE,DAN,Christian Smith,81,79,11,1,c: A Sharma b: E Singh
10,3rd,GRE vs DAN,GRE,DAN,Liam Antonello,31,55,5,0,lbw: A McConnell
10,3rd,GRE vs DAN,GRE,DAN,Shehzad Singh,3,17,0,0,b: S Clark
10,3rd,GRE vs DAN,GRE,DAN,Kartikay Sharma,5,13,0,0,c: M Wasantha b: S Clark
10,3rd,GRE vs DAN,GRE,DAN,Nisith Amarasinghe,7,16,0,0,not out
10,3rd,GRE vs DAN,GRE,DAN,Nathan Giove,2,2,0,0,b: S Clark
10,3rd,GRE vs DAN,GRE,DAN,Nick Thurgood,22,15,3,1,not out
10,3rd,GRE vs DAN,GRE,DAN,Muhammad Ayaz,,,,,did not bat
10,3rd,GRE vs DAN,GRE,DAN,Rikhil Bharadwaj,,,,,did not bat
10,3rd,GRE vs DAN,GRE,DAN,Thenuka Perera,,,,,did not bat
10,3rd,GRE vs DAN,GRE,DAN,Advit Sharma,,,,,did not bat
10,3rd,MEL vs RIN,RIN,MEL,Connor Hastings,67,108,8,0,lbw: Z Seal
10,3rd,MEL vs RIN,RIN,MEL,Lucien Bienvenu,1,2,0,0,lbw: I Macklin
10,3rd,MEL vs RIN,RIN,MEL,Andrew Young,7,7,1,0,c: b: J Cameron
10,3rd,MEL vs RIN,RIN,MEL,Leo Hatzoglou,69,58,7,4,c: b: A Sharma
10,3rd,MEL vs RIN,RIN,MEL,Hugo Bienvenu,3,6,0,0,lbw: I Macklin
10,3rd,MEL vs RIN,RIN,MEL,Raj Nand,21,23,2,1,b: Z Seal
10,3rd,MEL vs RIN,RIN,MEL,Rafael Epstein,1,4,0,0,b: Z Seal
10,3rd,MEL vs RIN,RIN,MEL,Will Waters,20,34,1,0,c: R Ervine b: I Macklin
10,3rd,MEL vs RIN,RIN,MEL,Harshit Takkar,7,11,1,0,b: J Cameron
10,3rd,MEL vs RIN,RIN,MEL,Brodie O'Donnell,,2,0,0,b: J Cameron
10,3rd,MEL vs RIN,RIN,MEL,Alex Ingpen,0,1,0,0,not out
10,3rd,MEL vs RIN,RIN,MEL,Jacob Stevenson,0,0,0,0,not out
10,3rd,MEL vs RIN,MEL,RIN,Luke Ivanovic,2,9,0,0,b: H Takkar
10,3rd,MEL vs RIN,MEL,RIN,Rohan Ervine,4,12,1,0,c: b: J Stevenson
10,3rd,MEL vs RIN,MEL,RIN,Trent Wynne,4,16,1,0,c: b: J Stevenson
10,3rd,MEL vs RIN,MEL,RIN,George Lyons,9,22,1,0,c: b: J Stevenson
10,3rd,MEL vs RIN,MEL,RIN,Will Banfield,24,47,3,0,c: R Epstein b: W Waters
10,3rd,MEL vs RIN,MEL,RIN,Aiyaan Ariketty,,3,0,0,lbw: J Stevenson
10,3rd,MEL vs RIN,MEL,RIN,Ansh Sharma,2,19,0,0,run out ()
10,3rd,MEL vs RIN,MEL,RIN,Isaac Macklin,11,20,2,0,c: R Epstein b: H Takkar
10,3rd,MEL vs RIN,MEL,RIN,Jarryd Cameron,40,53,4,1,c: R Nand b: L Hatzoglou
10,3rd,MEL vs RIN,MEL,RIN,Xavier Noonan,24,60,1,0,c: J Stevenson b: W Waters
10,3rd,MEL vs RIN,MEL,RIN,Zachary Seal,2,3,0,0,not out
10,3rd,GEE vs CAS,CAS,GEE,Jake Klein,10,22,2,0,run out (K Sridhar)
10,3rd,GEE vs CAS,CAS,GEE,Jacob Chislett,14,19,3,0,c: F Howard b: M Blanch
10,3rd,GEE vs CAS,CAS,GEE,Brodie Craig,49,89,3,2,st: F Howard b: R Wickramasurendra
10,3rd,GEE vs CAS,CAS,GEE,Monty Maloney,18,24,2,0,st: F Howard b: R Wickramasurendra
10,3rd,GEE vs CAS,CAS,GEE,Tom Courtney,26,36,1,0,"run out (R Wickramasurendra, F Howard)"
10,3rd,GEE vs CAS,CAS,GEE,Corey Paull,25,38,2,0,b: M Blanch
10,3rd,GEE vs CAS,CAS,GEE,Joshua Mastin,49,40,4,1,not out
10,3rd,GEE vs CAS,CAS,GEE,Harry Emerson,3,4,0,0,not out
10,3rd,GEE vs CAS,CAS,GEE,Toby Cunningham,,,,,did not bat
10,3rd,GEE vs CAS,CAS,GEE,Will Rodda,,,,,did not bat
10,3rd,GEE vs CAS,CAS,GEE,Paawan Sharma,,,,,did not bat
10,3rd,GEE vs CAS,CAS,GEE,Lachlan Watson,,,,,did not bat
10,3rd,GEE vs CAS,GEE,CAS,Max Heffernan,15,31,1,0,c: L Watson b: M Maloney
10,3rd,GEE vs CAS,GEE,CAS,Rayaan Kochhar,6,9,1,0,lbw: W Rodda
10,3rd,GEE vs CAS,GEE,CAS,Aaron D'souza,8,19,1,0,"run out (T Cunningham, C Paull)"
10,3rd,GEE vs CAS,GEE,CAS,Aaron Blanch,92,86,6,1,c: C Paull b: W Rodda
10,3rd,GEE vs CAS,GEE,CAS,Enrique Sidhu,14,18,3,0,lbw: M Maloney
10,3rd,GEE vs CAS,GEE,CAS,Siddharth Neelakantan,1,12,0,0,b: M Maloney
10,3rd,GEE vs CAS,GEE,CAS,Krishna Sridhar,23,70,1,0,c: C Paull b: W Rodda
10,3rd,GEE vs CAS,GEE,CAS,Felix Howard,4,7,0,0,"run out (T Courtney, C Paull)"
10,3rd,GEE vs CAS,GEE,CAS,Tristan Booth,14,18,1,0,c: C Paull b: W Rodda
10,3rd,GEE vs CAS,GEE,CAS,Matthew Blanch,1,1,0,0,not out
10,3rd,GEE vs CAS,GEE,CAS,Rison Wickramasurendra,4,2,1,0,b: W Rodda
10,3rd,GEE vs CAS,GEE,CAS,Rohan Mathew,,,,,did not bat
10,3rd,GEE vs CAS,GEE,CAS,Ahmed Raza,,,,,did not bat
10,3rd,CAM vs FRA,FRA,CAM,Lucas Smith,51,109,5,0,lbw: J Hay
10,3rd,CAM vs FRA,FRA,CAM,James Jarrett,45,87,3,0,c: D Gray b: T Nandini
10,3rd,CAM vs FRA,FRA,CAM,Yuvin De Silva,1,9,0,0,st: J Hotston b: T Nandini
10,3rd,CAM vs FRA,FRA,CAM,Yevin Koralege,3,11,0,0,b: T Nandini
10,3rd,CAM vs FRA,FRA,CAM,Jack Evans,30,39,1,1,b: A McIlroy
10,3rd,CAM vs FRA,FRA,CAM,Lucas Jones,12,15,0,0,not out
10,3rd,CAM vs FRA,FRA,CAM,Max Burn,,,,,did not bat
10,3rd,CAM vs FRA,FRA,CAM,Simarjit Pawar,,,,,did not bat
10,3rd,CAM vs FRA,FRA,CAM,Ronit Rehal,,,,,did not bat
10,3rd,CAM vs FRA,FRA,CAM,Adam Rixon,,,,,did not bat
10,3rd,CAM vs FRA,FRA,CAM,Thomas Vanderslik,,,,,did not bat
10,3rd,CAM vs FRA,CAM,FRA,Lachlan Walsh,18,36,2,0,c: J Jarrett b: R Rehal
10,3rd,CAM vs FRA,CAM,FRA,Tom Bath,42,62,6,0,c: R Rehal b: M Burn
10,3rd,CAM vs FRA,CAM,FRA,Josh Hotston,10,24,1,0,st: J Jarrett b: T Vanderslik
10,3rd,CAM vs FRA,CAM,FRA,Dylan Gray,6,24,0,0,b: T Vanderslik
10,3rd,CAM vs FRA,CAM,FRA,Jesse Jewiss,,1,0,0,lbw: L Jones
10,3rd,CAM vs FRA,CAM,FRA,Matthew Stone,4,16,0,0,c: R Rehal b: L Jones
10,3rd,CAM vs FRA,CAM,FRA,Harish Salwathura,,2,0,0,c: L Smith b: L Jones
10,3rd,CAM vs FRA,CAM,FRA,Jack Hay,15,33,0,0,c: L Smith b: L Jones
10,3rd,CAM vs FRA,CAM,FRA,Aaron McIlroy,9,22,0,0,c: J Jarrett b: A Rixon
10,3rd,CAM vs FRA,CAM,FRA,Tanush Nandini,1,15,0,0,c: J Jarrett b: L Jones
10,3rd,CAM vs FRA,CAM,FRA,Talal Shahzad,0,0,0,0,not out
10,3rd,CAM vs FRA,CAM,FRA,Jake O’Brien,,,,,did not bat
10,3rd,NOR vs MEL,MEL,NOR,Aryaman Bhardwaj,14,15,2,0,c: M Parrott b: T Cesaro
10,3rd,NOR vs MEL,MEL,NOR,Thomas Cuthbert,6,16,1,0,c: K Parrott b: T Reid
10,3rd,NOR vs MEL,MEL,NOR,Marcus Stables,96,106,9,0,c: C Wolf b: F Good
10,3rd,NOR vs MEL,MEL,NOR,Michael Sacchetta,19,48,1,0,c: K Parrott b: F Good
10,3rd,NOR vs MEL,MEL,NOR,James Shadbolt,1,14,0,0,b: K Williamson
10,3rd,NOR vs MEL,MEL,NOR,Jimmy Anderson,47,60,4,0,lbw: K Williamson
10,3rd,NOR vs MEL,MEL,NOR,Tremayne Ryder,,2,0,0,c: J Finkelstein b: K Williamson
10,3rd,NOR vs MEL,MEL,NOR,Nicholas Pereara,12,9,0,0,not out
10,3rd,NOR vs MEL,MEL,NOR,Ryan Siede,2,4,0,0,not out
10,3rd,NOR vs MEL,MEL,NOR,Qasim Khan,,,,,did not bat
10,3rd,NOR vs MEL,MEL,NOR,Zac Mills,,,,,did not bat
10,3rd,NOR vs MEL,MEL,NOR,Mandiv Ruwanpathirana,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Yuvraj Sharma,54,65,7,0,c: J Anderson b: Z Mills
10,3rd,NOR vs MEL,NOR,MEL,Sam Anderson,64,86,7,0,c: Z Mills b: Q Khan
10,3rd,NOR vs MEL,NOR,MEL,Brendan Reddell,48,54,5,0,not out
10,3rd,NOR vs MEL,NOR,MEL,Kyle Parrott,42,40,4,0,not out
10,3rd,NOR vs MEL,NOR,MEL,Thomas Cesaro,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Josh Finkelstein,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Fletcher Good,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Max Parrott,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Tom Reid,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Kyle Williamson,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Charlie Wolf,,,,,did not bat
10,3rd,NOR vs MEL,NOR,MEL,Nicholas Xavier,,,,,did not bat
10,3rd,PRA vs CAR,CAR,PRA,Jack Hope-Bell,90,99,10,0,c: b: G Bhour
10,3rd,PRA vs CAR,CAR,PRA,Sash Yuvaraj,32,52,2,0,c: J Pollard b: G Bhour
10,3rd,PRA vs CAR,CAR,PRA,Nathan A Munasinghe,49,57,4,0,c: L Bouckley b: J Tamber
10,3rd,PRA vs CAR,CAR,PRA,Jesse van Rooyen,11,15,1,0,c: H Simpson b: A Thomas
10,3rd,PRA vs CAR,CAR,PRA,Kane Scott,,4,0,0,lbw: A Thomas
10,3rd,PRA vs CAR,CAR,PRA,Rushil Ravi,1,5,0,0,b: A Thomas
10,3rd,PRA vs CAR,CAR,PRA,Charlie Graham,6,11,0,0,c: J Pettitt b: A Thomas
10,3rd,PRA vs CAR,CAR,PRA,Luke Pearse,10,16,0,0,c: J Pollard b: J Tamber
10,3rd,PRA vs CAR,CAR,PRA,Saksham Kapoor,7,11,0,0,not out
10,3rd,PRA vs CAR,CAR,PRA,Fred Sainsbury,,,,,did not bat
10,3rd,PRA vs CAR,CAR,PRA,Liam McGain,,,,,did not bat
10,3rd,PRA vs CAR,CAR,PRA,Sam Dutton,,,,,did not bat
10,3rd,PRA vs CAR,PRA,CAR,Izan Shaikh,43,55,2,1,c: S Dutton b: L McGain
10,3rd,PRA vs CAR,PRA,CAR,Harry Simpson,4,7,1,0,b: S Yuvaraj
10,3rd,PRA vs CAR,PRA,CAR,Rory Edwards,14,35,0,1,c: S Dutton b: L McGain
10,3rd,PRA vs CAR,PRA,CAR,James Pettitt,19,15,3,0,c: J Hope-Bell b: S Kapoor
10,3rd,PRA vs CAR,PRA,CAR,Garry Bhour,1,3,0,0,c: J van Rooyen b: L McGain
10,3rd,PRA vs CAR,PRA,CAR,Lewis Bouckley,24,41,2,0,c: F Sainsbury b: S Kapoor
10,3rd,PRA vs CAR,PRA,CAR,Vincent Bush,5,16,0,0,b: S Kapoor
10,3rd,PRA vs CAR,PRA,CAR,Kanhai Patel,,5,0,0,c: N Munasinghe b: S Kapoor
10,3rd,PRA vs CAR,PRA,CAR,Jujhar Singh Tamber,15,23,0,0,not out
10,3rd,PRA vs CAR,PRA,CAR,Abraham Thomas,,3,0,0,lbw: S Kapoor
10,3rd,PRA vs CAR,PRA,CAR,Jack Beer,7,12,0,0,c: S Yuvaraj b: N Munasinghe
10,3rd,FOO vs FIT,FIT,FOO,Alfie Miles,4,3,1,0,run out (E Waghorn)
10,3rd,FOO vs FIT,FIT,FOO,Daksh Kumar,34,56,2,1,b: E Waghorn
10,3rd,FOO vs FIT,FIT,FOO,Priyansh Chokshi,10,17,1,0,c: A Roach b: A Forbes
10,3rd,FOO vs FIT,FIT,FOO,Ryder obrien,12,14,1,0,c: S Shayan Ahmad b: R Surendran
10,3rd,FOO vs FIT,FIT,FOO,Traveen Pandithakoralege,6,17,0,0,lbw: A Roach
10,3rd,FOO vs FIT,FIT,FOO,Luke Gilham,16,34,2,0,c: B Donnellan b: E Waghorn
10,3rd,FOO vs FIT,FIT,FOO,Lachlan Campbell,16,38,2,0,c&b: L Rees
10,3rd,FOO vs FIT,FIT,FOO,Tanish Taneja,5,12,0,0,lbw: A Roach
10,3rd,FOO vs FIT,FIT,FOO,Samuel Wood,,2,0,0,b: A Roach
10,3rd,FOO vs FIT,FIT,FOO,Stewart Wilson,3,16,0,0,not out
10,3rd,FOO vs FIT,FIT,FOO,Harshal S Suresh,16,26,1,0,c: J Maaskant b: L Green
10,3rd,FOO vs FIT,FIT,FOO,William Pizaro,,,,,did not bat
10,3rd,FOO vs FIT,FOO,FIT,Billy Rayner,25,40,1,0,c: D Kumar b: L Campbell
10,3rd,FOO vs FIT,FOO,FIT,Angus Roach,78,77,7,2,not out
