round,grade,matchup,opposition,current_batting,over_num,bowler_for_row,runs,wickets
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,66,Aaron Crispe,3,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,65,Jack Lalor,7,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,64,Aaron Crispe,3,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,63,Michael Hay,15,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,62,Matthew Pearce,14,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,61,Michael Hay,12,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,60,Matthew Pearce,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,59,Jack Lalor,8,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,58,Joe Medew-Ewen,15,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,57,Jack Lalor,2,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,56,Joe Medew-Ewen,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,55,Aaron Crispe,6,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,54,Joe Medew-Ewen,4,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,53,Aaron Crispe,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,52,Jackson Smith,2,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,51,Joe Medew-Ewen,9,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,50,Jackson Smith,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,49,Matthew Pearce,7,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,48,Jackson Smith,2,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,47,Matthew Pearce,7,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,46,Jackson Smith,2,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,45,Matthew Pearce,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,44,Jackson Smith,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,43,Matthew Pearce,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,42,Aaron Crispe,3,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,41,Matthew Pearce,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,40,Aaron Crispe,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,39,Matthew Pearce,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,38,Aaron Crispe,4,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,37,Matthew Pearce,2,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,36,Aaron Crispe,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,35,Matthew Pearce,4,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,34,Aaron Crispe,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,33,Joe Medew-Ewen,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,32,Adam Howard,8,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,31,Joe Medew-Ewen,7,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,30,Adam Howard,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,29,Joe Medew-Ewen,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,28,Adam Howard,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,27,Joe Medew-Ewen,4,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,26,Jackson Smith,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,25,Joe Medew-Ewen,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,24,Jackson Smith,2,1
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,23,Joe Medew-Ewen,3,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,22,Jackson Smith,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,21,Joe Medew-Ewen,4,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,20,Jackson Smith,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,19,Joe Medew-Ewen,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,18,Jackson Smith,2,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,17,Jack Lalor,9,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,16,Jackson Smith,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,15,Jack Lalor,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,14,Adam Howard,4,1
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,13,Jack Lalor,7,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,12,Adam Howard,1,1
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,11,Jack Lalor,6,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,10,Adam Howard,5,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,9,Jackson Smith,16,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,8,Adam Howard,7,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,7,Jackson Smith,1,1
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,6,Adam Howard,8,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,5,Jackson Smith,8,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,4,Adam Howard,0,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,3,Jackson Smith,8,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,2,Adam Howard,1,0
14,1st,1st NOR vs 1st ST,1st NOR,1st ST,1,Jackson Smith,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,58,M Wilson,0,2
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,57,James Nanopoulos,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,56,Matthew Wilson,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,55,James Nanopoulos,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,54,Noah Hurley,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,53,Brett Forsyth,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,52,Noah Hurley,3,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,51,Brett Forsyth,5,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,50,Noah Hurley,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,49,Vishwa Ramkumar,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,48,Noah Hurley,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,47,Vishwa Ramkumar,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,46,Nathan Whitford,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,45,Vishwa Ramkumar,5,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,44,Nathan Whitford,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,43,James Nanopoulos,6,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,42,Nathan Whitford,0,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,41,James Nanopoulos,3,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,40,Nathan Whitford,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,39,James Nanopoulos,3,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,38,Nathan Whitford,3,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,37,James Nanopoulos,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,36,Matthew Wilson,5,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,35,V Ramkumar,10,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,34,Matthew Wilson,0,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,33,V Ramkumar,8,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,32,Matthew Wilson,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,31,V Ramkumar,6,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,30,Matthew Wilson,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,29,Vishwa Ramkumar,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,28,Matthew Wilson,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,27,Vishwa Ramkumar,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,26,Noah Hurley,5,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,25,James Nanopoulos,13,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,24,Noah Hurley,1,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,23,James Nanopoulos,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,22,Noah Hurley,6,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,21,James Nanopoulos,5,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,20,Noah Hurley,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,19,James Nanopoulos,1,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,18,Nathan Whitford,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,17,Matthew Wilson,7,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,16,Nathan Whitford,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,15,Matthew Wilson,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,14,Nathan Whitford,3,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,13,Matthew Wilson,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,12,Nathan Whitford,10,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,11,Matthew Wilson,0,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,10,Noah Hurley,3,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,9,James Nanopoulos,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,8,Noah Hurley,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,7,James Nanopoulos,4,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,6,Noah Hurley,6,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,5,James Nanopoulos,4,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,4,Noah Hurley,2,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,3,James Nanopoulos,2,1
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,2,Noah Hurley,8,0
15,1st,1st GEE vs 1st DAN,1st DAN,1st GEE,1,James Nanopoulos,2,1
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,91,Lincoln Koliba,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,90,Thomas Neate,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,89,Lincoln Koliba,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,88,Thomas Neate,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,87,Nathan Harper,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,86,Thomas Neate,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,85,Nathan Harper,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,84,Thomas Neate,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,83,Nathan Harper,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,82,T Neate,6,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,81,Nathan Harper,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,80,Thomas Neate,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,79,Nathan Harper,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,78,Zane Attard,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,77,Lachie Field,7,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,76,Zane Attard,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,75,Lachie Field,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,74,Zane Attard,8,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,73,Lachie Field,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,72,Zane Attard,0,1
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,71,Josh Garner,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,70,Zane Attard,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,69,Josh Garner,5,1
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,68,Zane Attard,11,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,67,Josh Garner,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,66,Zane Attard,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,65,Josh Garner,0,1
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,64,Zane Attard,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,63,Thomas Neate,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,62,Joshua Larkin,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,61,Thomas Neate,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,60,Joshua Larkin,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,59,Nathan Harper,11,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,58,Joshua Larkin,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,57,Nathan Harper,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,56,Joshua Larkin,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,55,Nathan Harper,8,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,54,Joshua Larkin,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,53,J Garner,10,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,52,Joshua Larkin,7,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,51,Josh Garner,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,50,Joshua Larkin,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,49,Josh Garner,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,48,Joshua Larkin,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,47,Josh Garner,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,46,Joshua Larkin,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,45,Josh Garner,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,44,Thomas Neate,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,43,Nathan Harper,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,42,Thomas Neate,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,41,Nathan Harper,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,40,Thomas Neate,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,39,Nathan Harper,8,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,38,Thomas Neate,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,37,Nathan Harper,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,36,Thomas Neate,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,35,Nathan Harper,9,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,34,Josh Garner,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,33,Lincoln Koliba,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,32,Josh Garner,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,31,L Koliba,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,30,Thomas Neate,7,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,29,Lincoln Koliba,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,28,Thomas Neate,6,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,27,Zane Attard,4,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,26,Thomas Neate,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,25,Zane Attard,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,24,Nathan Harper,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,23,Zane Attard,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,22,Nathan Harper,7,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,21,Zane Attard,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,20,Nathan Harper,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,19,Zane Attard,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,18,Josh Garner,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,17,Joshua Larkin,6,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,16,Josh Garner,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,15,Joshua Larkin,7,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,14,J Garner,5,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,13,Joshua Larkin,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,12,Josh Garner,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,11,Joshua Larkin,3,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,10,Josh Garner,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,9,Nathan Harper,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,8,Thomas Neate,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,7,Nathan Harper,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,6,Thomas Neate,0,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,5,Nathan Harper,1,1
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,4,Thomas Neate,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,3,Nathan Harper,1,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,2,Thomas Neate,2,0
15,1st,1st GEE vs 1st DAN,1st GEE,1st DAN,1,Nathan Harper,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,84,M Hussain,0,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,83,Benjamin Cliff,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,82,Musa Hussain,0,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,81,Benjamin Cliff,0,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,80,Yaseen Muntasir,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,79,Ivan Zmak,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,78,Yaseen Muntasir,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,77,Ivan Zmak,2,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,76,Yaseen Muntasir,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,75,Ivan Zmak,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,74,Yaseen Muntasir,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,73,Ivan Zmak,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,72,Yaseen Muntasir,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,71,Benjamin Cliff,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,70,Yaseen Muntasir,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,69,Benjamin Cliff,8,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,68,Yaseen Muntasir,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,67,Armann Singh,5,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,66,Yaseen Muntasir,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,65,Armann Singh,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,64,Yaseen Muntasir,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,63,Armann Singh,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,62,Yaseen Muntasir,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,61,Armann Singh,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,60,Yaseen Muntasir,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,59,Musa Hussain,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,58,Yaseen Muntasir,0,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,57,Musa Hussain,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,56,Yaseen Muntasir,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,55,Musa Hussain,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,54,Yaseen Muntasir,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,53,Benjamin Cliff,2,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,52,Yaseen Muntasir,5,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,51,B Cliff,4,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,50,Yaseen Muntasir,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,49,Benjamin Cliff,8,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,48,Yaseen Muntasir,0,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,47,Declan Highgate,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,46,Yaseen Muntasir,3,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,45,Declan Highgate,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,44,Yaseen Muntasir,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,43,Declan Highgate,3,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,42,Yaseen Muntasir,5,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,41,A Singh,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,40,Musa Hussain,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,39,Armann Singh,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,38,Musa Hussain,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,37,Armann Singh,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,36,Musa Hussain,5,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,35,Armann Singh,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,34,Musa Hussain,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,33,Benjamin Cliff,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,32,Declan Highgate,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,31,Benjamin Cliff,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,30,Declan Highgate,9,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,29,Benjamin Cliff,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,28,Declan Highgate,8,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,27,Ivan Zmak,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,26,Yaseen Muntasir,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,25,Benjamin Cliff,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,24,Yaseen Muntasir,5,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,23,Benjamin Cliff,9,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,22,Declan Highgate,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,21,Armann Singh,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,20,Declan Highgate,2,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,19,Armann Singh,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,18,Declan Highgate,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,17,A Singh,6,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,16,Declan Highgate,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,15,Armann Singh,7,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,14,Declan Highgate,8,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,13,Armann Singh,3,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,12,Declan Highgate,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,11,Benjamin Cliff,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,10,Musa Hussain,12,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,9,Benjamin Cliff,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,8,Musa Hussain,4,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,7,Benjamin Cliff,2,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,6,Musa Hussain,8,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,5,Benjamin Cliff,0,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,4,Musa Hussain,1,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,3,Benjamin Cliff,1,1
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,2,Musa Hussain,2,0
15,1st,1st KIN vs 1st GRE,1st GRE,1st KIN,1,Benjamin Cliff,0,1
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,81,H Fischbacher,2,1
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,80,Saad Khattak,2,2
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,79,Herbie Fischbacher,1,0
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,78,Saad Khattak,4,0
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,77,Herbie Fischbacher,2,0
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,76,Saad Khattak,7,0
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,75,Herbie Fischbacher,0,0
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,74,Saad Khattak,1,0
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,73,Thaveesh Attanayake,6,1
15,1st,1st KIN vs 1st GRE,1st KIN,1st GRE,72,Saad Khattak,6,0
