round,grade,matchup,opposition,bowling_team,bowler_name,overs,maidens,runs,wickets,wides,no_balls
16,2nd,1st FRA vs 1st GEE,1st FRA,1st GEE,Cody Brogden,0,,0,0,0.00,0
16,2nd,1st FRA vs 1st GEE,1st FRA,1st GEE,Fletcher Cozens,0,,0,0,0.00,0
16,2nd,1st FRA vs 1st GEE,1st FRA,1st GEE,Santhosh Ramireddy,0,,0,0,0.00,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Ned Hurley,16,,3,62,3.87,1
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Jack Hay,18,,1,68,3.77,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Mitchell Cestnik,14,,1,63,4.50,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Tanush Nandini,10,,0,44,4.40,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Jye Dignan,12,,2,31,2.58,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Lachlan Curtis,22,,3,57,2.59,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Lucas McConnell,4,,2,5,1.25,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Matthew Gapes,0,,0,0,0.00,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Joshua Edwards,0,,0,0,0.00,0
16,2nd,1st FRA vs 1st GEE,1st GEE,1st FRA,Noah Langham,0,,0,0,0.00,0
16,2nd,1st PRA vs 1st NOR,1st PRA,1st NOR,Leonardo Manteit,15,,6,42,2.80,2
16,2nd,1st PRA vs 1st NOR,1st PRA,1st NOR,Michael Rogneda,13,,5,42,3.23,0
16,2nd,1st PRA vs 1st NOR,1st PRA,1st NOR,Thomas Lambert,12,,1,38,3.16,0
16,2nd,1st PRA vs 1st NOR,1st PRA,1st NOR,Tremayne Ryder,7,,1,25,3.57,0
16,2nd,1st PRA vs 1st NOR,1st PRA,1st NOR,Roby Lane,17.3,,4,54,3.08,0
16,2nd,1st PRA vs 1st NOR,1st PRA,1st NOR,Daniel Lalor,1,,0,4,4.00,0
16,2nd,1st PRA vs 1st NOR,1st NOR,1st PRA,Sam Beer,19,,4,50,2.63,0
16,2nd,1st PRA vs 1st NOR,1st NOR,1st PRA,Max Keogh,11,,1,50,4.54,0
16,2nd,1st PRA vs 1st NOR,1st NOR,1st PRA,William Collins,13,,5,22,1.69,0
16,2nd,1st PRA vs 1st NOR,1st NOR,1st PRA,Hugh Birchall,20,,6,51,2.55,1
16,2nd,1st PRA vs 1st NOR,1st NOR,1st PRA,James Boyce,14,,8,21,1.50,0
16,2nd,1st PRA vs 1st NOR,1st NOR,1st PRA,Pranav Menon,5,,2,13,2.60,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Luke McCann,12,,2,42,3.50,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Charlie Wigney,12,,3,28,2.33,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Jack Iverson,12,,2,42,3.50,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Prithish Pancholi,7,,4,12,1.71,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Joshua Ash,21,,0,73,3.47,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Tim Goodman,13,,5,49,3.76,0
16,2nd,1st ST vs 1st RIC,1st ST,1st RIC,Callum McIlveen,19,,3,80,4.21,1
16,2nd,1st ST vs 1st RIC,1st RIC,1st ST,Aaron Harding,23,,7,54,2.34,0
16,2nd,1st ST vs 1st RIC,1st RIC,1st ST,Harry Jones,15,,3,31,2.06,0
16,2nd,1st ST vs 1st RIC,1st RIC,1st ST,Declan McComb,16,,6,39,2.43,0
16,2nd,1st ST vs 1st RIC,1st RIC,1st ST,James Gray,26.2,,10,38,1.44,0
16,2nd,1st ST vs 1st RIC,1st RIC,1st ST,Reyaan Farooq,3,,2,4,1.33,0
17,2nd,1st RIC vs 1st CAS,1st RIC,1st CAS,Evan Allaway,15.5,,3,42,2.65,0
17,2nd,1st RIC vs 1st CAS,1st RIC,1st CAS,Matthew Sheridan,18,,4,54,3.00,1
17,2nd,1st RIC vs 1st CAS,1st RIC,1st CAS,Jack Stevenson,16,,4,48,3.00,0
17,2nd,1st RIC vs 1st CAS,1st RIC,1st CAS,Jacob Long,16,,10,15,0.93,0
17,2nd,1st RIC vs 1st CAS,1st RIC,1st CAS,Neville Avari,13,,3,40,3.07,0
17,2nd,1st RIC vs 1st CAS,1st RIC,1st CAS,Akshay Ramkumar,14,,1,47,3.35,0
17,2nd,1st RIC vs 1st CAS,1st CAS,1st RIC,Jack Trevethan,5,,1,20,4.00,0
17,2nd,1st RIC vs 1st CAS,1st CAS,1st RIC,Luke McCann,6,,1,14,2.33,0
17,2nd,1st RIC vs 1st CAS,1st CAS,1st RIC,Griffin Box,4,,0,11,2.75,0
17,2nd,1st RIC vs 1st CAS,1st CAS,1st RIC,Jack Iverson,3,,0,21,7.00,0
17,2nd,1st RIC vs 1st CAS,1st CAS,1st RIC,Callum McIlveen,11.1,,3,14,1.25,0
17,2nd,1st RIC vs 1st CAS,1st CAS,1st RIC,Joshua Ash,14,,7,16,1.14,0
17,2nd,1st RIC vs 1st CAS,2nd CAS,1st RIC,Jack Trevethan,6,,1,21,3.50,1
17,2nd,1st RIC vs 1st CAS,2nd CAS,1st RIC,Griffin Box,5,,1,16,3.20,0
17,2nd,1st RIC vs 1st CAS,2nd CAS,1st RIC,Tim Goodman,5,,2,12,2.40,0
17,2nd,1st RIC vs 1st CAS,2nd CAS,1st RIC,Joshua Ash,14,,1,46,3.28,0
17,2nd,1st RIC vs 1st CAS,2nd CAS,1st RIC,Callum McIlveen,13,,3,33,2.53,1
17,2nd,1st RIC vs 1st CAS,2nd CAS,1st RIC,Luke McCann,6,,1,27,4.50,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,Sam Beer,14.5,,5,44,2.96,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,William Collins,4,,2,12,3.00,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,Charlie Giles,12,,3,41,3.41,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,Henry Nicholls,6,,5,4,0.66,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,Max Keogh,13,,2,45,3.46,1
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,James Boyce,28,,16,37,1.32,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,Nicholas Morrey,6,,1,23,3.83,0
17,2nd,1st FOO vs 1st PRA,1st FOO,1st PRA,Pranav Menon,5,,2,12,2.40,0
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Max Birthisel,23,,7,45,1.95,2
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Ashton Frost,3,,0,11,3.66,0
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Luke Gilham,7,,2,18,2.57,1
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Aiden D'Souza,9.2,,3,29,3.10,0
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Aayan Nadeem,3,,0,10,3.33,0
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Blake Aggelis,16,,4,43,2.68,0
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Bailey Toseland,16,,4,38,2.37,0
17,2nd,1st FOO vs 1st PRA,1st PRA,1st FOO,Tanish Taneja,4,,0,10,2.50,0
17,2nd,1st CAM vs 1st MEL,1st CAM,1st MEL,Phil Halbish,8,,2,29,3.62,1
17,2nd,1st CAM vs 1st MEL,1st CAM,1st MEL,Joshua Driscoll,10,,3,18,1.80,0
17,2nd,1st CAM vs 1st MEL,1st CAM,1st MEL,Tom Reid,18,,6,34,1.88,2
17,2nd,1st CAM vs 1st MEL,1st CAM,1st MEL,Samuel Field,34,,7,84,2.47,0
17,2nd,1st CAM vs 1st MEL,1st CAM,1st MEL,Rishi Desai,24,,7,68,2.83,0
17,2nd,1st CAM vs 1st MEL,1st CAM,1st MEL,Christopher Kellaway,5,,0,23,4.60,0
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Aidan Nicholls,20,,3,59,2.95,1
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Christopher Gorman,10,,1,28,2.80,0
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Daniel Pietz,18,,5,44,2.44,0
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Jakey Pietz,18,,5,53,2.94,0
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Kevin Prior,11,,0,36,3.27,0
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Coby Fitzsimmons,8,,0,32,4.00,0
17,2nd,1st CAM vs 1st MEL,1st MEL,1st CAM,Samuel Olsen,3,,0,10,3.33,0
17,2nd,1st MEL vs 1st NOR,1st MEL,1st NOR,Leonardo Manteit,12,,1,48,4.00,0
17,2nd,1st MEL vs 1st NOR,1st MEL,1st NOR,Michael Rogneda,20,,3,69,3.45,0
17,2nd,1st MEL vs 1st NOR,1st MEL,1st NOR,Thomas Lambert,12,,2,24,2.00,0
17,2nd,1st MEL vs 1st NOR,1st MEL,1st NOR,Matthew Pearce,21,,2,99,4.71,0
17,2nd,1st MEL vs 1st NOR,1st MEL,1st NOR,Roby Lane,13,,1,46,3.53,0
17,2nd,1st MEL vs 1st NOR,1st MEL,1st NOR,Ryan Siede,5,,0,24,4.80,0
17,2nd,1st MEL vs 1st NOR,1st NOR,1st MEL,James Browning,18,,4,38,2.11,0
17,2nd,1st MEL vs 1st NOR,1st NOR,1st MEL,Krish Kumar,15,,7,19,1.26,0
17,2nd,1st MEL vs 1st NOR,1st NOR,1st MEL,Om Patel,21.5,,7,46,2.10,0
17,2nd,1st MEL vs 1st NOR,1st NOR,1st MEL,Brodie O'Donnell,8,,2,12,1.50,0
17,2nd,1st MEL vs 1st NOR,1st NOR,1st MEL,Jacob Stevenson,9,,2,23,2.55,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Ned Hurley,9,,3,16,1.77,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Harrison Wallace,4,,2,18,4.50,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Lachlan Hose,8,,4,13,1.62,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Mitchell Cestnik,4,,1,10,2.50,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Luke Kranzbuhler,9,,2,25,2.77,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Lucas McConnell,2,,0,6,3.00,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Lachlan Curtis,12,,3,22,1.83,0
17,2nd,1st KIN vs 1st FRA,1st KIN,1st FRA,Tanush Nandini,4.2,,1,10,2.30,0
17,2nd,1st KIN vs 1st FRA,1st FRA,1st KIN,Kyle Scott,7,,1,33,4.71,0
17,2nd,1st KIN vs 1st FRA,1st FRA,1st KIN,Bradley Stow,3,,0,15,5.00,0
17,2nd,1st KIN vs 1st FRA,1st FRA,1st KIN,Luke Sullivan,10,,2,38,3.80,0
17,2nd,1st KIN vs 1st FRA,1st FRA,1st KIN,Saad Khattak,3,,0,37,12.33,0
17,2nd,1st KIN vs 1st FRA,1st FRA,1st KIN,Bhanuka Keppetipola,12,,2,31,2.58,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Ned Hurley,5,,0,15,3.00,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Luke Kranzbuhler,8,,0,48,6.00,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Tanush Nandini,2,,1,2,1.00,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Lachlan Curtis,17.5,,4,54,3.02,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Harrison Wallace,8,,0,31,3.87,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Mitchell Cestnik,3,,0,22,7.33,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Jye Dignan,17,,5,59,3.47,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Lachlan Hose,10,,2,35,3.50,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Patrick Parsons,3,,0,29,9.66,0
17,2nd,1st KIN vs 1st FRA,2nd KIN,1st KIN,Lucas McConnell,2,,0,18,9.00,0
17,2nd,1st KIN vs 1st FRA,2nd FRA,1st KIN,Bradley Stow,8,,0,41,5.12,0
17,2nd,1st KIN vs 1st FRA,2nd FRA,1st KIN,Kyle Scott,6,,0,54,9.00,0
17,2nd,1st KIN vs 1st FRA,2nd FRA,1st KIN,Luke Sullivan,3,,0,8,2.66,0
17,2nd,1st KIN vs 1st FRA,2nd FRA,1st KIN,Bhanuka Keppetipola,7,,0,21,3.00,0
17,2nd,1st KIN vs 1st FRA,2nd FRA,1st KIN,Roshan Gunatilake,2,,0,16,8.00,0
17,2nd,1st KIN vs 1st FRA,2nd FRA,1st KIN,Luke Ajani,1,,1,0,0.00,0
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Declan Highgate,22,,5,89,4.04,1
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Michael Cross,14,,3,48,3.42,0
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Samuel Clark,12,,4,41,3.41,0
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Chandramauli Sridev,17,,4,49,2.88,0
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Kanishk Bollu,9,,0,28,3.11,0
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Ivan Zmak,7,,0,31,4.42,0
17,2nd,1st GEE vs 1st GRE,1st GEE,1st GRE,Eshann Singh,15,,6,18,1.20,0
17,2nd,1st GEE vs 1st GRE,1st GRE,1st GEE,Kieren Helwig,12.3,,3,42,3.36,1
17,2nd,1st GEE vs 1st GRE,1st GRE,1st GEE,Joshua Slater,6,,0,26,4.33,0
17,2nd,1st GEE vs 1st GRE,1st GRE,1st GEE,Josh Collins,10,,3,24,2.40,0
17,2nd,1st GEE vs 1st GRE,1st GRE,1st GEE,Liam Biddiscombe,7,,2,17,2.42,0
17,2nd,1st GEE vs 1st GRE,1st GRE,1st GEE,Sam Croft,7,,0,17,2.42,0
17,2nd,1st GEE vs 1st GRE,2nd GRE,1st GEE,Joshua Slater,5,,1,36,7.20,0
17,2nd,1st GEE vs 1st GRE,2nd GRE,1st GEE,Kieren Helwig,3,,0,12,4.00,0
17,2nd,1st GEE vs 1st GRE,2nd GRE,1st GEE,Lincoln Koliba,3,,0,11,3.66,0
17,2nd,1st GEE vs 1st GRE,2nd GRE,1st GEE,Josh Collins,5,,1,23,4.60,0
17,2nd,1st GEE vs 1st GRE,2nd GRE,1st GEE,Liam Biddiscombe,3,,0,13,4.33,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Kobe Smith,21.2,,7,58,2.71,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Harry Smith,19,,4,69,3.63,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Rahul Surendran,16,,5,40,2.50,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Miller Childs,4,,1,7,1.75,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Liam Myott,33,,11,88,2.66,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Brodie Richardson,6,,1,15,2.50,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Matthew Bremner,1,,1,0,0.00,0
17,2nd,1st ESS vs 1st FIT,1st ESS,1st FIT,Braden Taeuber,5,,0,13,2.60,0
17,2nd,1st ESS vs 1st FIT,1st FIT,1st ESS,Navdeep Rai,18,,5,70,3.88,0
17,2nd,1st ESS vs 1st FIT,1st FIT,1st ESS,Noah Guida,27,,5,77,2.85,1
17,2nd,1st ESS vs 1st FIT,1st FIT,1st ESS,Arin Mishra,8,,2,20,2.50,0
17,2nd,1st ESS vs 1st FIT,1st FIT,1st ESS,Aaron Cornish,13,,2,43,3.30,0
17,2nd,1st ESS vs 1st FIT,1st FIT,1st ESS,Jarrod Parsons,15,,3,46,3.06,0
17,2nd,1st ESS vs 1st FIT,1st FIT,1st ESS,Simrth Singh Gill,2,,1,2,1.00,0
17,2nd,1st RIN vs 1st ST,1st RIN,1st ST,Aaron Harding,10,,0,45,4.50,0
17,2nd,1st RIN vs 1st ST,1st RIN,1st ST,Harry Jones,9,,1,37,4.11,0
17,2nd,1st RIN vs 1st ST,1st RIN,1st ST,Declan McComb,10,,2,22,2.20,1
17,2nd,1st RIN vs 1st ST,1st RIN,1st ST,Lachlan Graf,7,,2,21,3.00,0
17,2nd,1st RIN vs 1st ST,1st RIN,1st ST,James Gray,11.4,,5,24,2.05,0
17,2nd,1st RIN vs 1st ST,1st ST,1st RIN,Jarryd Cameron,16,,2,40,2.50,0
17,2nd,1st RIN vs 1st ST,1st ST,1st RIN,Jonathan Farrand,10,,1,40,4.00,0
17,2nd,1st RIN vs 1st ST,1st ST,1st RIN,Liam Walker,5,,0,23,4.60,0
17,2nd,1st RIN vs 1st ST,1st ST,1st RIN,Harry Flynn,5,,0,14,2.80,0
17,2nd,1st RIN vs 1st ST,1st ST,1st RIN,Timothy Sugumar,8,,1,27,3.37,0
17,2nd,1st RIN vs 1st ST,1st ST,1st RIN,Charlie Moore,8,,0,46,5.75,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,Thomas Paddington,11,,3,29,2.63,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,Lachlan Graf,9,,4,13,1.44,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,Aaron Harding,13,,3,24,1.84,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,Harry Jones,8,,1,29,3.62,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,James Gray,28,,10,62,2.21,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,Angus Newman,2,,0,12,6.00,0
17,2nd,1st RIN vs 1st ST,2nd RIN,1st RIN,Ashish Ashish,2,,0,8,4.00,0
17,2nd,1st DAN vs 1st CAR,1st DAN,1st CAR,Aaron Smillie,15.1,,6,31,2.04,1
17,2nd,1st DAN vs 1st CAR,1st DAN,1st CAR,Seth McGinty,13,,4,50,3.84,0
17,2nd,1st DAN vs 1st CAR,1st DAN,1st CAR,Sean Morrow,15,,6,31,2.06,0
17,2nd,1st DAN vs 1st CAR,1st DAN,1st CAR,Lucas Brasher,12,,1,52,4.33,0
17,2nd,1st DAN vs 1st CAR,1st DAN,1st CAR,Henry Edwards,7,,3,11,1.57,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Hayden Wrigglesworth,17,,5,54,3.17,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Adam McMaster,13,,0,62,4.76,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Rachit Sharma,13,,4,44,3.38,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Parth Hirani,6,,0,16,2.66,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Aaron Fernando,18.5,,1,93,4.93,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Kartikay Sharma,5,,0,23,4.60,0
17,2nd,1st DAN vs 1st CAR,1st CAR,1st DAN,Neil D'Souza,3,,1,8,2.66,0
17,2nd,1st DAN vs 1st CAR,2nd DAN,1st DAN,Aaron Smillie,5,,2,27,5.40,0
17,2nd,1st DAN vs 1st CAR,2nd DAN,1st DAN,Seth McGinty,3,,0,27,9.00,0
17,2nd,1st DAN vs 1st CAR,2nd DAN,1st DAN,Sean Morrow,2,,0,17,8.50,0
17,2nd,1st DAN vs 1st CAR,2nd DAN,1st DAN,Henry Edwards,1,,0,1,1.00,0
17,2nd,1st DAN vs 1st CAR,2nd DAN,1st DAN,Lucas Brasher,1,,1,0,0.00,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Muhammad Abdul Wasay,6,,3,16,2.66,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Luay Miraz,4,,0,39,9.75,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Paramvir Singh,6,,0,34,5.66,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Jessraj Badhaan,13,,1,54,4.15,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Jacob Pawlowicz,20,,5,45,2.25,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Aaron Cornish,9,,2,26,2.88,0
1,3rd,1st FIT vs 1st ESS,1st FIT,1st ESS,Heath doherty,2,,0,16,8.00,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,Rahul Surendran,13.4,,4,24,1.75,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,Addison Forbes,18,,4,37,2.05,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,Joel Maaskant,11,,2,36,3.27,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,Joseph Dossor,12,,3,28,2.33,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,Edison Waghorn,11,,2,40,3.63,0
1,3rd,1st FIT vs 1st ESS,1st ESS,1st FIT,Blake Podesta,1,,1,0,0.00,0
1,3rd,1st FIT vs 1st ESS,2nd FIT,1st FIT,Muhammad Abdul Wasay,5,,2,24,4.80,0
1,3rd,1st FIT vs 1st ESS,2nd FIT,1st FIT,Luay Miraz,4,,1,34,8.50,0
1,3rd,1st FIT vs 1st ESS,2nd FIT,1st FIT,Aaron Cornish,3,,1,11,3.66,0
1,3rd,1st FIT vs 1st ESS,2nd FIT,1st FIT,Jacob Pawlowicz,2,,1,2,1.00,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Isaac Bepey,14,,0,44,3.14,1
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Thomas Cesaro,10,,3,28,2.80,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Nicholas Xavier,6,,1,10,1.66,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Sam Anderson,5,,1,11,2.20,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Kyle Williamson,23.4,,6,49,2.07,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Charlie Wolf,12,,1,35,2.91,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Kyle Parrott,7,,0,24,3.42,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Yash Goel,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Nicholas Critchley,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Brendan Reddell,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st KIN,1st MEL,Yuvraj Sharma,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Bradley Stow,11,,3,32,2.90,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Kovid Katta,13,,2,66,5.07,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Arunkarthik Mannarsamy,1,,0,12,12.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Gurdarshan Kaushik,7,,3,17,2.42,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Max Ralph,5.5,,1,31,5.31,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Sanithu Rajapaksha,17,,2,49,2.88,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Rohith Chapalamadugu,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Manpreet Singh,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Jock McKenzie,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Arish Surani,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Andrew Johnson,0,,0,0,0.00,0
1,3rd,1st KIN vs 1st MEL,1st MEL,1st KIN,Joel Ajani,0,,0,0,0.00,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Alex Ingpen,13,,2,47,3.61,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Hunter Kremer-Slevin,8,,2,34,4.25,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Angus Harms,9,,0,45,5.00,1
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Leo Hatzoglou,6,,2,16,2.66,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Elliott Durrant,20,,2,85,4.25,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Tharindu Perera,4,,0,27,6.75,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Will Waters,4,,0,24,6.00,0
1,3rd,1st RIN vs 1st MEL,1st RIN,1st MEL,Aanlin Cheeran,15,,2,45,3.00,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Jarryd Cameron,20,,7,37,1.85,2
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Darcy Noonan,14,,3,45,3.21,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Isaac Macklin,10,,2,34,3.40,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Charlie Moore,3,,2,6,2.00,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Zachary Seal,4,,0,11,2.75,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Xavier Noonan,3,,0,13,4.33,0
1,3rd,1st RIN vs 1st MEL,1st MEL,1st RIN,Trent Wynne,2,,0,6,3.00,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Angus Robson,11,,3,35,3.18,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Walter Jackson,12,,3,32,2.66,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Yuvraj Lidder,10,,1,22,2.20,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Aga Danish Hussain,17,,4,52,3.05,2
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Dinuk de Silva,25,,13,45,1.80,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Tom Deighton,15,,2,65,4.33,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Jobe Kennedy,12.4,,1,40,3.15,0
1,3rd,1st GEE vs 1st ST,1st GEE,1st ST,Luke Ashen,2,,1,2,1.00,0
1,3rd,1st GEE vs 1st ST,1st ST,1st GEE,Will Rodda,12.5,,5,30,2.33,0
1,3rd,1st GEE vs 1st ST,1st ST,1st GEE,Lachlan Watson,5,,0,24,4.80,0
1,3rd,1st GEE vs 1st ST,1st ST,1st GEE,Toby Cunningham,20,,8,25,1.25,0
1,3rd,1st GEE vs 1st ST,1st ST,1st GEE,Paawan Sharma,26,,4,58,2.23,0
1,3rd,1st GEE vs 1st ST,1st ST,1st GEE,Ted Bain,1,,0,4,4.00,0
2,3rd,1st GEE vs 1st FIT,1st GEE,1st FIT,Rahul Surendran,18,,6,30,1.66,0
